ID,Activity,Timestamp,noise
448,start_event_Loan  application received,2019-01-26 00:54:32.099,
448,Start,2019-01-26 00:54:32.099,Start
448,Check  application  form completeness,2019-01-26 02:12:24.822,
447,Send home insurance quote,2019-01-26 02:21:28.763,true
447,Check  application  form completeness,2019-01-26 02:21:28.763,
447,Return application back to applicant,2019-01-26 02:44:09.651,
447,Receive updated application,2019-01-26 03:11:33.588,
447,Check  application  form completeness,2019-01-26 03:56:23.724,
448,Appraise property,2019-01-26 05:56:33.130,
448,Check credit history,2019-01-26 06:05:52.798,
447,Check credit history,2019-01-26 07:19:46.996,
447,Verify repayment agreement,2019-01-26 07:19:46.996,true
448,Assess loan risk,2019-01-26 07:24:29.548,
448,Assess eligibility,2019-01-26 08:23:12.025,
447,Assess loan risk,2019-01-26 08:40:08.522,
447,Appraise property,2019-01-26 09:50:21.449,
447,Cancel application,2019-01-26 10:09:47.901,true
447,Assess eligibility,2019-01-26 10:09:47.901,
447,Check if home insurance quote is requested,2019-01-26 10:10:19.825,
447,Reject application,2019-01-26 11:42:42.071,true
447,Send home insurance quote,2019-01-26 11:42:42.071,
448,Check if home insurance quote is requested,2019-01-26 11:43:11.188,
447,Verify repayment agreement,2019-01-26 12:36:19.733,
448,Send home insurance quote,2019-01-26 13:01:50.386,
448,Verify repayment agreement,2019-01-26 13:15:27.965,
448,Approve application,2019-01-26 13:46:12.275,
448,End,2019-01-26 13:47:57.996,End
448,end_event_Loan  application approved,2019-01-26 13:47:57.996,
447,Approve application,2019-01-26 13:55:06.081,
447,end_event_Loan  application approved,2019-01-26 15:41:32.993,
447,End,2019-01-26 15:41:32.993,End
449,Start,2019-01-27 10:48:19.650,Start
449,start_event_Loan  application received,2019-01-27 10:48:19.650,
449,Check  application  form completeness,2019-01-27 11:16:20.045,
449,Return application back to applicant,2019-01-27 12:05:52.436,
449,Receive updated application,2019-01-27 13:17:50.740,
449,Check  application  form completeness,2019-01-27 13:33:32.873,
449,Appraise property,2019-01-27 14:11:42.549,
449,end_event_Loan  application approved,2019-01-27 14:11:42.549,true
449,Check credit history,2019-01-27 14:46:46.485,
449,Assess loan risk,2019-01-27 15:24:06.899,
449,Assess eligibility,2019-01-27 16:07:32.542,
449,Reject application,2019-01-27 16:08:14.789,
450,end_event_Loan  application canceled,2019-01-27 16:42:57.918,true
450,Start,2019-01-27 16:42:57.918,Start
449,end_event_Loan application rejected,2019-01-27 16:42:57.918,
449,End,2019-01-27 16:42:57.918,End
450,start_event_Loan  application received,2019-01-28 20:02:06.164,
450,Check  application  form completeness,2019-01-28 22:25:36.499,
450,Check credit history,2019-01-29 00:30:49.761,
450,Assess loan risk,2019-01-29 01:18:16.283,
451,start_event_Loan  application received,2019-01-29 07:11:23.551,
451,Start,2019-01-29 07:11:23.551,Start
451,Check  application  form completeness,2019-01-29 07:11:51.691,
451,Check credit history,2019-01-29 07:44:34.905,
451,Appraise property,2019-01-29 07:54:29.646,
450,Appraise property,2019-01-29 08:14:33.995,
450,Assess eligibility,2019-01-29 08:31:30.098,
451,Assess loan risk,2019-01-29 09:45:07.774,
450,Cancel application,2019-01-29 09:53:25.262,true
450,Check if home insurance quote is requested,2019-01-29 09:53:25.262,
451,Receive updated application,2019-01-29 10:41:34.656,true
451,Assess eligibility,2019-01-29 10:41:34.656,
451,Check if home insurance quote is requested,2019-01-29 11:39:45.760,
450,Send home insurance quote,2019-01-29 12:01:39.149,
450,Verify repayment agreement,2019-01-29 12:08:06.162,
450,Cancel application,2019-01-29 12:19:05.504,
451,Send home insurance quote,2019-01-29 12:28:13.635,
450,end_event_Loan  application canceled,2019-01-29 12:55:46.656,
450,End,2019-01-29 12:55:46.656,End
451,Verify repayment agreement,2019-01-29 13:49:13.560,
451,Cancel application,2019-01-29 15:14:56.355,
451,end_event_Loan  application canceled,2019-01-29 15:46:55.166,
451,End,2019-01-29 15:46:55.166,End
452,Start,2019-01-31 11:15:00.078,Start
452,start_event_Loan  application received,2019-01-31 11:15:00.078,
452,Check  application  form completeness,2019-01-31 12:24:49.913,
452,Return application back to applicant,2019-01-31 13:35:21.182,
452,Receive updated application,2019-01-31 13:52:08.173,
452,Check  application  form completeness,2019-01-31 15:00:43.667,
452,Return application back to applicant,2019-01-31 15:48:57.153,
452,Receive updated application,2019-01-31 16:49:30.955,
452,Send acceptance pack,2019-01-31 17:23:09.728,true
452,Check  application  form completeness,2019-01-31 17:23:09.728,
452,Return application back to applicant,2019-01-31 17:54:53.611,
452,Receive updated application,2019-01-31 19:58:40.770,
452,Check  application  form completeness,2019-01-31 20:13:41.144,
452,Appraise property,2019-01-31 20:54:07.011,
452,Check credit history,2019-01-31 21:36:48.692,
452,Assess loan risk,2019-01-31 23:20:41.360,
452,Assess eligibility,2019-02-01 00:28:24.165,
452,Check if home insurance quote is requested,2019-02-01 00:28:28.952,
452,Send acceptance pack,2019-02-01 01:10:24.105,
452,Verify repayment agreement,2019-02-01 01:34:57.238,
452,Send home insurance quote,2019-02-01 01:34:57.238,true
452,Cancel application,2019-02-01 01:39:43.656,
452,end_event_Loan  application approved,2019-02-01 02:59:18.338,true
452,End,2019-02-01 02:59:18.338,End
452,end_event_Loan  application canceled,2019-02-01 02:59:18.338,
453,Start,2019-02-03 14:23:58.506,Start
453,start_event_Loan  application received,2019-02-03 14:23:58.506,
453,Check  application  form completeness,2019-02-03 14:42:14.117,
453,Appraise property,2019-02-03 15:15:15.611,
453,Check credit history,2019-02-03 16:03:51.547,
453,Assess loan risk,2019-02-03 16:32:06.346,
453,Assess loan risk,2019-02-03 16:32:06.346,true
453,Assess eligibility,2019-02-03 16:51:07.884,
453,end_event_Loan  application approved,2019-02-03 16:51:07.884,true
453,Check if home insurance quote is requested,2019-02-03 17:12:47.479,
453,Send home insurance quote,2019-02-03 18:22:30.856,
453,Verify repayment agreement,2019-02-03 19:15:29.902,
453,Approve application,2019-02-03 19:53:21.979,
453,End,2019-02-03 21:54:20.815,End
453,end_event_Loan  application approved,2019-02-03 21:54:20.815,
454,Start,2019-02-04 12:21:17.249,Start
454,start_event_Loan  application received,2019-02-04 12:21:17.249,
454,Check  application  form completeness,2019-02-04 13:10:08.487,
454,Return application back to applicant,2019-02-04 13:29:19.067,
454,Receive updated application,2019-02-04 13:53:48.548,
454,Check  application  form completeness,2019-02-04 14:57:06.559,
454,Return application back to applicant,2019-02-04 16:05:00.374,
454,Receive updated application,2019-02-04 17:56:59.720,
454,Check  application  form completeness,2019-02-04 18:17:41.961,
454,Return application back to applicant,2019-02-04 20:12:46.597,
454,Receive updated application,2019-02-04 21:36:45.603,
454,Check  application  form completeness,2019-02-04 21:42:36.793,
454,Appraise property,2019-02-04 22:00:56.824,
454,Check credit history,2019-02-04 22:14:19.408,
454,start_event_Loan  application received,2019-02-04 22:14:19.408,true
454,Assess loan risk,2019-02-04 22:35:18.834,
454,Assess eligibility,2019-02-04 23:48:42.845,
454,Assess loan risk,2019-02-04 23:48:42.845,true
454,Reject application,2019-02-05 00:17:56.445,
454,end_event_Loan application rejected,2019-02-05 02:35:58.162,
454,End,2019-02-05 02:35:58.162,End
455,Start,2019-02-07 09:32:23.201,Start
455,start_event_Loan  application received,2019-02-07 09:32:23.201,
455,Check  application  form completeness,2019-02-07 11:23:52.821,
455,Return application back to applicant,2019-02-07 14:14:38.834,
455,Receive updated application,2019-02-07 14:28:32.552,
455,Check  application  form completeness,2019-02-07 16:31:27.466,
455,Return application back to applicant,2019-02-07 16:53:20.172,
455,Receive updated application,2019-02-07 18:47:13.186,
455,Check  application  form completeness,2019-02-07 20:19:08.954,
455,Return application back to applicant,2019-02-07 22:18:22.421,
455,Receive updated application,2019-02-07 23:10:38.085,
455,Check  application  form completeness,2019-02-07 23:59:36.895,
455,Appraise property,2019-02-08 04:34:41.486,
455,Check credit history,2019-02-08 06:21:51.817,
455,Verify repayment agreement,2019-02-08 06:21:51.817,true
455,Assess loan risk,2019-02-08 06:35:53.342,
455,Assess eligibility,2019-02-08 07:00:59.561,
455,Reject application,2019-02-08 07:09:57.876,
455,end_event_Loan application rejected,2019-02-08 08:05:52.675,
455,End,2019-02-08 08:05:52.675,End
456,Start,2019-02-08 18:54:10.438,Start
456,start_event_Loan  application received,2019-02-08 18:54:10.438,
456,Check  application  form completeness,2019-02-08 20:59:01.928,
456,Verify repayment agreement,2019-02-08 20:59:01.928,true
456,Return application back to applicant,2019-02-08 23:12:04.361,
456,Receive updated application,2019-02-09 00:24:07.119,
456,Check  application  form completeness,2019-02-09 01:02:09.923,
456,Check credit history,2019-02-09 01:29:42.431,
456,Appraise property,2019-02-09 01:48:26.071,
456,Assess loan risk,2019-02-09 01:54:09.960,
456,Assess eligibility,2019-02-09 01:57:21.762,
456,Reject application,2019-02-09 02:34:04.955,
456,end_event_Loan application rejected,2019-02-09 03:37:15.120,
456,End,2019-02-09 03:37:15.120,End
457,Start,2019-02-09 09:52:50.212,Start
457,start_event_Loan  application received,2019-02-09 09:52:50.212,
457,Check  application  form completeness,2019-02-09 12:38:35.381,
457,Check credit history,2019-02-09 13:41:11.365,
458,Start,2019-02-09 13:42:02.562,Start
458,start_event_Loan  application received,2019-02-09 13:42:02.562,
458,Check  application  form completeness,2019-02-09 14:09:23.747,
458,Appraise property,2019-02-09 14:15:31.271,
458,Check credit history,2019-02-09 14:38:33.200,
458,Assess loan risk,2019-02-09 15:12:11.700,
458,Assess eligibility,2019-02-09 15:43:25.433,
458,Check if home insurance quote is requested,2019-02-09 16:07:36.574,
457,Assess loan risk,2019-02-09 18:19:23.052,
457,end_event_Loan application rejected,2019-02-09 18:19:23.052,true
457,Appraise property,2019-02-09 18:47:30.676,
457,Assess eligibility,2019-02-09 18:57:46.293,
457,Appraise property,2019-02-09 19:15:54.154,true
457,Reject application,2019-02-09 19:15:54.154,
457,end_event_Loan application rejected,2019-02-09 20:37:24.924,
457,End,2019-02-09 20:37:24.924,End
458,Send acceptance pack,2019-02-09 20:37:48.663,
458,Verify repayment agreement,2019-02-09 21:54:56.819,
458,Cancel application,2019-02-09 23:14:18.506,
458,end_event_Loan  application canceled,2019-02-09 23:47:30.093,
458,End,2019-02-09 23:47:30.093,End
459,Start,2019-02-10 20:47:29.434,Start
459,start_event_Loan  application received,2019-02-10 20:47:29.434,
459,Check  application  form completeness,2019-02-10 20:50:35.690,
459,Check credit history,2019-02-10 21:49:36.310,
459,Appraise property,2019-02-10 22:09:21.671,
459,Assess loan risk,2019-02-10 22:19:02.856,
459,Cancel application,2019-02-10 22:19:02.856,true
459,Assess eligibility,2019-02-10 22:46:28.057,
459,Check if home insurance quote is requested,2019-02-10 23:29:13.592,
459,Send acceptance pack,2019-02-11 04:18:01.199,
459,Verify repayment agreement,2019-02-11 04:32:03.135,
459,Cancel application,2019-02-11 07:12:01.132,
460,Approve application,2019-02-11 07:25:11.115,true
460,Start,2019-02-11 07:25:11.115,Start
459,Return application back to applicant,2019-02-11 07:25:11.115,true
459,end_event_Loan  application canceled,2019-02-11 07:25:11.115,
459,End,2019-02-11 07:25:11.115,End
460,start_event_Loan  application received,2019-02-12 06:12:08.176,
460,Check  application  form completeness,2019-02-12 07:00:51.941,
460,Assess loan risk,2019-02-12 07:00:51.941,true
460,Check credit history,2019-02-12 07:34:52.990,
460,Appraise property,2019-02-12 08:29:55.463,
460,Assess loan risk,2019-02-12 08:43:41.627,
460,Assess eligibility,2019-02-12 10:18:47.947,
460,Reject application,2019-02-12 10:32:32.808,
460,end_event_Loan application rejected,2019-02-12 10:47:31.669,
460,End,2019-02-12 10:47:31.669,End
461,Start,2019-02-12 17:46:15.569,Start
461,start_event_Loan  application received,2019-02-12 17:46:15.569,
461,Check  application  form completeness,2019-02-12 18:40:27.061,
461,Check credit history,2019-02-12 19:16:22.640,
461,Appraise property,2019-02-12 19:49:30.950,
461,Assess loan risk,2019-02-12 20:20:03.645,
461,Assess eligibility,2019-02-12 21:07:28.191,
461,Check if home insurance quote is requested,2019-02-12 21:55:36.661,
461,Send home insurance quote,2019-02-12 23:27:50.622,
461,Verify repayment agreement,2019-02-13 00:20:36.209,
462,Start,2019-02-13 00:30:20.754,Start
462,start_event_Loan  application received,2019-02-13 00:30:20.754,
461,Cancel application,2019-02-13 00:36:57.766,
461,end_event_Loan  application canceled,2019-02-13 01:07:33.733,
461,End,2019-02-13 01:07:33.733,End
462,Check  application  form completeness,2019-02-13 01:54:27.676,
462,Appraise property,2019-02-13 03:25:44.221,
462,Check credit history,2019-02-13 03:53:11.971,
462,Assess loan risk,2019-02-13 04:04:56.117,
462,Assess eligibility,2019-02-13 05:22:04.576,
462,Reject application,2019-02-13 06:12:43.821,
462,end_event_Loan application rejected,2019-02-13 07:43:27.167,
462,End,2019-02-13 07:43:27.167,End
463,Start,2019-02-14 01:18:15.801,Start
463,start_event_Loan  application received,2019-02-14 01:18:15.801,
463,Check  application  form completeness,2019-02-14 02:30:54.442,
464,start_event_Loan  application received,2019-02-14 02:49:37.847,
464,Start,2019-02-14 02:49:37.847,Start
464,Check  application  form completeness,2019-02-14 03:10:54.898,
463,Return application back to applicant,2019-02-14 04:24:50.917,
463,Receive updated application,2019-02-14 06:06:46.805,
463,Check  application  form completeness,2019-02-14 06:54:24.223,
464,Return application back to applicant,2019-02-14 07:02:46.619,
463,Check credit history,2019-02-14 09:15:44.283,
463,Reject application,2019-02-14 09:15:44.283,true
463,Verify repayment agreement,2019-02-14 10:15:15.542,true
463,Appraise property,2019-02-14 10:15:15.542,
463,Assess loan risk,2019-02-14 10:22:31.433,
464,Receive updated application,2019-02-14 11:14:51.705,
463,Assess eligibility,2019-02-14 11:38:01.500,
463,Check if home insurance quote is requested,2019-02-14 11:44:54.226,
464,Check  application  form completeness,2019-02-14 11:59:46.572,
463,Send home insurance quote,2019-02-14 12:08:19.293,
463,Check if home insurance quote is requested,2019-02-14 12:08:19.293,true
464,Appraise property,2019-02-14 12:20:50.494,
464,Check credit history,2019-02-14 13:04:39.520,
464,Assess loan risk,2019-02-14 13:27:26.917,
463,Verify repayment agreement,2019-02-14 14:39:20.700,
463,Approve application,2019-02-14 14:47:12.530,
464,Assess eligibility,2019-02-14 15:14:45.018,
463,end_event_Loan  application approved,2019-02-14 15:25:33.055,
463,End,2019-02-14 15:25:33.055,End
464,Reject application,2019-02-14 15:50:45.830,
464,end_event_Loan application rejected,2019-02-14 16:21:59.433,
464,End,2019-02-14 16:21:59.433,End
465,Start,2019-02-16 17:32:25.482,Start
465,start_event_Loan  application received,2019-02-16 17:32:25.482,
465,Check  application  form completeness,2019-02-16 18:31:14.934,
465,Return application back to applicant,2019-02-16 18:50:29.572,
466,start_event_Loan  application received,2019-02-16 18:50:42.507,
466,Start,2019-02-16 18:50:42.507,Start
466,Check  application  form completeness,2019-02-16 19:23:32.429,
465,Receive updated application,2019-02-16 19:44:00.906,
